ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,2,19205,8765,105.6,sábado,02/29/2020 09:00:00 PM,7.22
52,NARIÑO,52250,EL CHARCO,52250022,EL CUIL PUEBLO NUEVO (EL CHARCO - NARIÑO),2020,2,5736,1889,33.66,sábado,02/15/2020 06:45:00 PM,6.54
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,2,16180,4004,96,sábado,02/29/2020 09:00:00 PM,7.9
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,2,7313,1758,68.54,martes,02/18/2020 06:30:00 PM,4.36
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,2,5760,1917,30.52,martes,02/25/2020 12:30:00 PM,8.27
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,2,3772,2320,34.11,jueves,02/06/2020 06:30:00 PM,6.8
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,2,5903,1146,33.98,sábado,02/29/2020 07:00:00 PM,7.41
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,2,3266,634,21.67,lunes,02/10/2020 07:45:00 PM,5.52
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,2,5300,1698,45.12,viernes,02/28/2020 07:00:00 PM,4.47
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,2,8950,1417,57.6,domingo,02/23/2020 11:45:00 AM,7.2
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835012,CHAJAL (TUMACO - NARIÑO),2020,2,4599,1354,136.84,lunes,02/24/2020 07:30:00 PM,1.26
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,2,19206,11315,84,sábado,02/15/2020 07:00:00 PM,10.29
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,2,3721,1332,18.62,sábado,02/01/2020 07:15:00 PM,9.43
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,2,18939,14210,147.2,lunes,02/17/2020 07:15:00 PM,6.8
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835091,SANTA ROSA (TUMACO - NARIÑO),2020,2,1082,278,30.56,miércoles,02/05/2020 07:30:00 PM,1.24
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696014,LA ENSENADA (SANTA BÁRBARA (ISCUANDÉ) - NARIÑO),2020,2,4071,4702,27.49,domingo,02/16/2020 07:30:00 PM,5.44
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,2,5168,2452,38.52,sábado,02/29/2020 07:15:00 PM,5.37
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,2,3342,1620,28.8,sábado,02/22/2020 08:45:00 PM,5.47
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,2,779919,282489,1996.72,martes,02/04/2020 02:45:00 PM,20.5
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,2,44375,14156,264.7,miércoles,02/19/2020 07:30:00 PM,6.49
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,2,7245,3758,37.15,viernes,02/28/2020 07:30:00 PM,8.34
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,2,25277,9295,104.72,lunes,02/17/2020 07:15:00 PM,12.14
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,2,1233505,370019,2597.37,viernes,02/21/2020 11:45:00 AM,23.51
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,2,19748,6563,104.98,martes,02/11/2020 07:30:00 PM,7.59
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,2,268753,113806,624.36,martes,02/25/2020 06:15:00 PM,19.35
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,2,357737,181789,740.6,miércoles,02/26/2020 06:45:00 PM,24
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,2,13438,5547,127.95,lunes,02/24/2020 07:45:00 PM,5.9
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,2,2436390,791280,4614.72,martes,02/18/2020 02:15:00 PM,24
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,2,125530,60239,350.93,martes,02/25/2020 07:00:00 PM,15.51
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,3,3839111,1211482,7652.86,jueves,03/12/2020 03:15:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,3,106517,37768,222.29,jueves,03/12/2020 07:30:00 PM,24
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,3,24212,9387,92.79,martes,03/03/2020 07:15:00 PM,10.15
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,6090,1714,82.4,jueves,03/12/2020 12:15:00 PM,4.57
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,4553,629,61.34,jueves,03/05/2020 09:45:00 PM,5.7
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,3,58679,20082,327.01,jueves,03/05/2020 07:00:00 PM,7.8
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,3,961008,333479,1621.05,lunes,03/09/2020 02:15:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,3,14988116,4356763,28423.96,viernes,03/06/2020 03:45:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,14733,8124,112.82,jueves,03/05/2020 03:30:00 PM,5.4
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,6799,3093,24.24,jueves,03/05/2020 10:00:00 PM,13.18
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,3,13572,4807,43.84,lunes,03/30/2020 08:45:00 PM,13.35
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,3,14852,6836,91.62,domingo,03/22/2020 07:00:00 PM,7.12
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,3,12440,5686,40.39,sábado,03/14/2020 07:30:00 PM,18.7
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,3,13266,7187,100.16,martes,03/03/2020 06:30:00 PM,5.25
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,3,2942,987,26.14,miércoles,03/04/2020 07:30:00 PM,4.34
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,3,8776,3744,59.97,domingo,03/08/2020 08:15:00 PM,7
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,3,2806,453,28.53,viernes,03/20/2020 08:45:00 PM,3.45
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,3,4940,1463,40.42,sábado,03/28/2020 06:45:00 PM,4.45
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,3,4852,2804,33.8,sábado,03/28/2020 07:45:00 PM,5.26
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,3,6597,4069,44.45,miércoles,03/18/2020 08:15:00 PM,5.48
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,3,5044,1744,75.9,martes,03/03/2020 07:00:00 PM,2.35
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,3,366149,166480,1095.6,lunes,03/16/2020 09:00:00 PM,15.5
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,3,194503,82121,596.99,sábado,03/14/2020 07:30:00 PM,15.9
27,CHOCÓ,27025,ALTO BAUDÓ (PIE DE PATO),27025000,CIUDAD BAUDÓ - PIE DE PATO (ALTO BAUDÓ - CHOCÓ),2020,3,47621,13704,124.78,viernes,03/27/2020 07:30:00 PM,18.2
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,3,593080,175230,1254.44,miércoles,03/04/2020 07:00:00 PM,23.46
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,3,61366,25605,140,lunes,03/16/2020 07:30:00 PM,23.39
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,3,133948,64294,365.64,sábado,03/14/2020 07:00:00 PM,20.57
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,3,189549,85173,434.54,jueves,03/05/2020 07:45:00 PM,20.18
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,94386,35707,231.57,miércoles,03/25/2020 06:45:00 PM,17.39
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,14449,5728,76.8,lunes,03/09/2020 07:30:00 PM,8.17
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,3,11222,3813,64,viernes,03/20/2020 08:15:00 PM,6.38
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,3,5881,1594,48,sábado,03/28/2020 08:15:00 PM,4.4
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,3,44989,21785,178.46,martes,03/03/2020 07:15:00 PM,11.51
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,3,5456,2011,76,viernes,03/27/2020 08:00:00 PM,3.57
27,CHOCÓ,27495,NUQUÍ,27495912,COMUNIDAD INDÍGENA DE PANGUÍ - EL YUCAL (NUQUÍ - CHOCÓ),2020,3,62,28,4.76,domingo,03/29/2020 06:45:00 PM,0.33
27,CHOCÓ,27495,NUQUÍ,27495000,NUQUÍ (NUQUÍ - CHOCÓ),2020,3,241530,80172,493.86,sábado,03/07/2020 07:15:00 PM,23.54
27,CHOCÓ,27001,QUIBDÓ,27001029,TAGACHI (QUIBDÓ - CHOCÓ),2020,3,1588,361,51.36,domingo,03/01/2020 08:15:00 PM,1.12
27,CHOCÓ,27745,SIPÍ,27745000,SIPÍ (SIPÍ - CHOCO),2020,3,10875,3018,79.2,jueves,03/12/2020 07:15:00 PM,5.36
27,CHOCÓ,27800,UNGUÍA,27800001,BALBOA (UNGUÍA - CHOCÓ),2020,3,16260,6912,79.9,sábado,03/14/2020 07:45:00 PM,8.13
27,CHOCÓ,27800,UNGUÍA,27800005,TITUMATE (UNGUÍA - CHOCÓ),2020,3,8934,4029,69.26,jueves,03/26/2020 08:00:00 PM,5.3
27,CHOCÓ,27800,UNGUÍA,27800000,UNGUÍA (UNGUÍA - CHOCÓ),2020,3,271414,98644,792,jueves,03/05/2020 08:15:00 PM,15.46
94,GUAINÍA,94343,BARRANCOMINAS,94343000,BARRANCOMINAS (BARRANCOMINAS - GUAINÍA),2020,3,43377,15928,174.59,miércoles,03/11/2020 07:00:00 PM,10.52
94,GUAINÍA,94001,INÍRIDA,94001000,INÍRIDA (INÍRIDA - GUAINÍA),2020,3,1710924,577847,3109.92,miércoles,03/04/2020 06:15:00 PM,24
95,GUAVIARE,95200,MIRAFLORES,95200000,MIRAFLORES (MIRAFLORES - GUAVIARE),2020,3,83195,29350,208.12,miércoles,03/11/2020 06:45:00 PM,18.44
44,LA GUAJIRA,44847,URIBIA,44847012,NAZARETH (URIBIA - LA GUAJIRA),2020,3,28515,12349,229.68,lunes,03/30/2020 06:45:00 PM,5.47
47,MAGDALENA,47189,CIÉNAGA,47189018,PALMOR (CIÉNAGA - MAGDALENA),2020,3,91439,33165,177.6,martes,03/03/2020 07:15:00 PM,23.36
50,META,50325,MAPIRIPÁN,50325000,MAPIRIPÁN (MAPIRIPÁN - META),2020,3,140126,57139,291.28,miércoles,03/04/2020 07:15:00 PM,23.4
52,NARIÑO,52250,EL CHARCO,52250023,BAZÁN (EL CHARCO - NARIÑO),2020,3,18583,9308,105.6,martes,03/31/2020 08:15:00 PM,6.47
52,NARIÑO,52250,EL CHARCO,52250003,BOLÍVAR - SAN PEDRO (EL CHARCO - NARIÑO),2020,3,3975,2723,21.63,martes,03/31/2020 06:45:00 PM,6.55
52,NARIÑO,52250,EL CHARCO,52250007,SAN JOSÉ DEL TAPAJE (EL CHARCO - NARIÑO),2020,3,16234,3888,96,sábado,03/28/2020 07:45:00 PM,6.42
52,NARIÑO,52390,LA TOLA,52390013,AMÁRALES (LA TOLA - NARIÑO),2020,3,5352,1313,67.07,martes,03/10/2020 08:00:00 PM,3.13
52,NARIÑO,52390,LA TOLA,52390003,LA VIGÍA DE LA MAR (LA TOLA - NARIÑO),2020,3,6246,2414,34.08,jueves,03/19/2020 07:15:00 PM,7.42
52,NARIÑO,52390,LA TOLA,52390009,MULATOS (LA TOLA - NARIÑO),2020,3,3460,2044,36.96,martes,03/10/2020 06:30:00 PM,5.4
52,NARIÑO,52390,LA TOLA,52390016,SAN PABLO DEL MAR (LA TOLA - NARIÑO),2020,3,5653,1305,35.1,viernes,03/27/2020 05:45:00 PM,7.11
52,NARIÑO,52490,OLAYA HERRERA,52490913,BOCA DE PRIETA (OLAYA HERRERA - NARIÑO),2020,3,4133,812,21.46,lunes,03/30/2020 07:15:00 PM,7.9
52,NARIÑO,52490,OLAYA HERRERA,52490008,SAN JOSÉ CALABAZAL (OLAYA HERRERA - NARIÑO),2020,3,6651,2071,44.47,viernes,03/13/2020 06:45:00 PM,5.46
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835055,BOCAS DE CURAY (TUMACO - NARIÑO),2020,3,8473,1544,55.2,sábado,03/21/2020 08:00:00 PM,6.14
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835016,PITAL DE LA COSTA (TUMACO - NARIÑO),2020,3,21146,12534,92,sábado,03/28/2020 07:15:00 PM,10.8
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835212,PUEBLO NUEVO (TABLÓN SALADO) (TUMACO - NARIÑO),2020,3,3753,1337,17.12,martes,03/31/2020 06:30:00 PM,8.5
52,NARIÑO,52835,SAN ANDRÉS DE TUMACO,52835217,SAN JUAN DE LA COSTA (SAN ANDRÉS DE TUMACO - NARIÑO),2020,3,25614,24158,144,sábado,03/28/2020 07:00:00 PM,8.41
52,NARIÑO,52696,SANTA BÁRBARA (ISCUANDÉ),52696017,SANTA RITA (SANTA BARBARA (ISCUANDÉ) - NARIÑO),2020,3,6109,3029,38.92,miércoles,03/25/2020 07:30:00 PM,5.58
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573009,PIÑUÑA NEGRO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,3,3463,1727,25.6,sábado,03/28/2020 08:45:00 PM,5.47
86,PUTUMAYO,86573,PUERTO LEGUÍZAMO,86573000,PUERTO LEGUÍZAMO (PUERTO LEGUÍZAMO - PUTUMAYO),2020,3,955709,319521,1808.58,martes,03/17/2020 02:30:00 PM,23.58
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109028,PUERTO MERIZALDE (BUENAVENTURA - VALLE DEL CAUCA),2020,3,49768,17165,258.19,sábado,03/21/2020 07:30:00 PM,7.22
76,VALLE DEL CAUCA,76109,BUENAVENTURA,76109032,SAN FRANCISCO NAYA (BUENAVENTURA - VALLE DEL CAUCA),2020,3,7256,8305,37.79,domingo,03/01/2020 11:30:00 AM,7.19
97,VAUPÉS,97161,CARURÚ,97161000,CARURÚ (CARURÚ - VAUPÉS),2020,3,25773,9265,97.86,domingo,03/15/2020 06:45:00 PM,12.14
97,VAUPÉS,97001,MITÚ,97001000,MITÚ (MITÚ - VAUPÉS),2020,3,1302115,384470,2676,miércoles,03/18/2020 12:00:00 PM,24
97,VAUPÉS,97666,TARAIRA,97666000,TARAIRA (TARAIRA - VAUPÉS),2020,3,31036,10140,116.69,jueves,03/19/2020 06:30:00 PM,11.5
99,VICHADA,99773,CUMARIBO,99773000,CUMARIBO (CUMARIBO - VICHADA),2020,3,304957,127484,660.88,viernes,03/06/2020 06:45:00 PM,20.36
99,VICHADA,99524,LA PRIMAVERA,99524000,LA PRIMAVERA (LA PRIMAVERA - VICHADA),2020,3,383711,196027,750.66,martes,03/03/2020 06:45:00 PM,24
99,VICHADA,99001,PUERTO CARREÑO,99001002,CASUARITO (PUERTO CARREÑO - VICHADA),2020,3,24368,12827,128.3,miércoles,03/18/2020 07:30:00 PM,8.48
99,VICHADA,99001,PUERTO CARREÑO,99001000,PUERTO CARREÑO (PUERTO CARREÑO - VICHADA),2020,3,2628844,841122,4602.4,miércoles,03/11/2020 09:00:00 PM,24
99,VICHADA,99624,SANTA ROSALÍA,99624000,SANTA ROSALÍA (SANTA ROSALÍA - VICHADA),2020,3,152772,76597,384.14,domingo,03/08/2020 07:15:00 PM,19.2
91,AMAZONAS,91001,LETICIA,91001000,LETICIA (LETICIA - AMAZONAS),2020,4,3205010,1024790,6000.86,martes,04/21/2020 06:45:00 PM,24
91,AMAZONAS,91540,PUERTO NARIÑO,91540000,PUERTO NARIÑO (PUERTO NARIÑO - AMAZONAS),2020,4,93654,32823,199.06,viernes,04/03/2020 06:45:00 PM,23.57
91,AMAZONAS,91798,TARAPACÁ (ANM),91798000,TARAPACÁ (TARAPACÁ (ANM) - AMAZONAS),2020,4,21751,8627,87.3,sábado,04/11/2020 07:15:00 PM,10.15
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873001,SAN ANTONIO DE PADUA (VIGÍA DEL FUERTE - ANTIOQUIA),2020,4,5709,1776,43.94,sábado,04/11/2020 07:00:00 PM,5.29
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873002,VEGÁEZ (VIGÍA DEL FUERTE - ANTIOQUIA),2020,4,4612,588,45.09,martes,04/07/2020 07:15:00 PM,4.58
5,ANTIOQUIA,5873,VIGÍA DEL FUERTE,5873000,VIGÍA DEL FUERTE (VIGÍA DEL FUERTE - ANTIOQUIA),2020,4,83515,30671,305.54,viernes,04/17/2020 07:15:00 PM,11.18
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88564,PROVIDENCIA,88564000,PROVIDENCIA (PROVIDENCIA - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,4,920985,316309,1521.5,martes,04/21/2020 08:45:00 PM,24
88,"ARCHIPIÉLAGO DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA",88001,SAN ANDRÉS,88001000,SAN ANDRÉS (SAN ANDRÉS - ARCHIPIÉLAGO DE SAN ANDRÉS Y PROVIDENCIA),2020,4,11374994,3352613,18753.09,sábado,04/11/2020 11:15:00 PM,24
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001007,ISLA FUERTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,4,12009,6651,118.81,lunes,04/13/2020 04:00:00 PM,4.14
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001037,ISLA MÚCURA (CARTAGENA DE INDIAS - BOLÍVAR),2020,4,7814,3342,23.66,miércoles,04/29/2020 09:15:00 PM,14.47
13,BOLÍVAR,13001,CARTAGENA DE INDIAS,13001017,SANTA CRUZ DEL ISLOTE (CARTAGENA DE INDIAS - BOLÍVAR),2020,4,10187,3321,47.04,jueves,04/16/2020 07:45:00 PM,9.12
18,CAQUETÁ,18150,CARTAGENA DEL CHAIRÁ,18150001,REMOLINO DEL CAGUÁN (CARTAGENA DEL CHAIRA - CAQUETÁ),2020,4,12198,5968,77.82,sábado,04/04/2020 06:45:00 PM,6.42
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753002,GUACAMAYAS (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,4,10927,4550,36.41,sábado,04/25/2020 07:15:00 PM,17.9
18,CAQUETÁ,18753,SAN VICENTE DEL CAGUÁN,18753009,PUERTO BETANIA (SAN VICENTE DEL CAGUÁN - CAQUETÁ),2020,4,3885,1597,37.56,domingo,04/12/2020 07:00:00 PM,4.25
85,CASANARE,85430,TRINIDAD,85430001,BOCAS DEL PAUTO (TRINIDAD - CASANARE),2020,4,10384,5856,96.9,viernes,04/17/2020 06:30:00 PM,4.42
19,CAUCA,19418,LÓPEZ DE MICAY,19418038,ISLA DE GALLO (LÓPEZ DE MICAY - CAUCA),2020,4,3156,1054,25.73,martes,04/14/2020 07:00:00 PM,5.7
19,CAUCA,19418,LÓPEZ DE MICAY,19418019,ZARAGOZA (LOPEZ DE MICAY - CAUCA),2020,4,9102,3817,58.4,sábado,04/11/2020 09:00:00 PM,7.29
19,CAUCA,19809,TIMBIQUÍ,19809014,CHACÓN (TIMBIQUÍ - CAUCA),2020,4,2489,425,27.34,miércoles,04/01/2020 08:00:00 PM,3.5
19,CAUCA,19809,TIMBIQUÍ,19809010,COMUNIDAD DE CHETE (TIMBIQUÍ - CAUCA),2020,4,5447,1571,42.21,viernes,04/17/2020 07:15:00 PM,5.6
19,CAUCA,19809,TIMBIQUÍ,19809003,COTEJE (TIMBIQUÍ - CAUCA),2020,4,5830,3283,34.48,sábado,04/18/2020 06:45:00 PM,6.38
19,CAUCA,19809,TIMBIQUÍ,19809023,PUERTO SAIJA (TIMBIQUÍ - CAUCA),2020,4,20086,6495,159.46,sábado,04/11/2020 07:00:00 PM,4.47
19,CAUCA,19809,TIMBIQUÍ,19809007,SAN JOSÉ (TIMBIQUÍ - CAUCA),2020,4,5811,3451,46.13,jueves,04/16/2020 07:15:00 PM,5.4
19,CAUCA,19809,TIMBIQUÍ,19809008,SANTA MARÍA (TIMBIQUÍ - CAUCA),2020,4,9753,3284,77.38,miércoles,04/08/2020 07:45:00 PM,5.11
27,CHOCÓ,27006,ACANDÍ,27006000,ACANDÍ (ACANDÍ - CHOCÓ),2020,4,401367,179263,954.8,jueves,04/30/2020 09:15:00 PM,18.22
27,CHOCÓ,27006,ACANDÍ,27006003,CAPURGANÁ (ACANDÍ - CHOCO),2020,4,212215,91815,47027,lunes,04/27/2020 10:00:00 PM,19.6
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075000,CIUDAD MUTIS (BAHÍA SOLANO - CHOCÓ),2020,4,543460,213836,1034.44,sábado,04/04/2020 07:15:00 PM,23.59
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075001,CUPICA (BAHÍA SOLANO - CHOCÓ),2020,4,56596,22456,134.18,miércoles,04/22/2020 07:30:00 PM,23.47
27,CHOCÓ,27075,BAHÍA SOLANO (MUTIS),27075002,EL VALLE (BAHÍA SOLANO - CHOCÓ),2020,4,137435,60116,302.02,viernes,04/03/2020 07:00:00 PM,23.55
27,CHOCÓ,27077,BAJO BAUDÓ (PIZARRO),27077000,PIZARRO (BAJO BAUDÓ (PIZARRO) - CHOCÓ),2020,4,188972,86448,402.86,lunes,04/20/2020 07:30:00 PM,22.35
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099000,BELLAVISTA (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,4,77252,29130,216.13,miércoles,04/22/2020 07:30:00 PM,16
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099002,LA LOMA DE BOJAYÁ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,4,12637,5003,73.6,martes,04/14/2020 06:45:00 PM,7.56
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099005,NAPIPÍ (BOJAYÁ (BELLAVISTA) - CHOCÓ),2020,4,9750,2342,64,sábado,04/11/2020 08:15:00 PM,6.2
27,CHOCÓ,27099,BOJAYÁ (BELLAVISTA),27099008,PUERTO CONTO (BOJAYÁ (BELLAVISTA) - CHOCO),2020,4,6144,1567,48,lunes,04/20/2020 07:00:00 PM,5.3
27,CHOCÓ,27250,EL LITORAL DEL SAN JUAN,27250000,SANTA GENOVEVA DE DOCORDÓ (EL LITORAL DEL SAN JUAN - CHOCÓ),2020,4,35046,17760,163.94,lunes,04/20/2020 07:30:00 PM,10.49
27,CHOCÓ,27425,MEDIO ATRATO (BETÉ),27425000,BETÉ (MEDIO ATRATO (BETÉ) - CHOCÓ),2020,4,7109,2671,76,martes,04/14/2020 07:00:00 PM,4.53
